sample_id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,log_e_minus_c_csds,z_pred,z_residual
48,3.5314433105817824,1.584144408173637,-0.5929748857821602,-1.182622649305194,-0.13656797588197864,-0.15133081989200864,0.2549800352688621,-1.557299642940203,-1.5388892471401217,-0.018410395800081414
49,0.30843510047893974,0.6975134212580502,-1.5097514551348388,0.04849975373354357,0.49468116358779807,0.46716439568922424,0.2880136445278865,-1.0425971228156705,-1.0266237908825788,-0.015973331933091695
50,3.1198448094614437,2.9421510991962356,-1.3716364684112516,-0.9337522989228673,0.27724635344583665,0.22091362749484286,-0.2663583001634169,-1.821424438665181,-1.854822806545984,0.03339836788080297
51,-0.9742053560133097,0.8166864410792886,-2.0247707425321093,0.04457494712749677,0.7697391549770788,0.5807986651428406,-0.4964261708620721,-1.7579514652975532,-1.9173202524053785,0.15936878710782532
52,3.323099624972563,2.249977437097786,-0.9857641907159687,-0.9941504750759389,-0.07807571457529545,-0.027398158285908393,0.007514262794692396,-1.6377873511031098,-1.522957791656596,-0.11482955944651385
53,-1.0014966444895035,0.7907056971043637,-2.0507410368268424,0.4084427555760584,0.45663333788383087,0.4352560744920331,-0.4601800016112741,-0.7184396275850519,-0.8151090391512601,0.09666941156620823
54,1.253391717040411,-1.1658207116457546,-0.09441528170746812,1.0426054968917329,0.0668117168136018,0.07727218789631304,0.39291308694814925,2.21553462116294,2.207011711058449,0.008522910104491022
55,5.171523438682428,-1.1053771027578172,1.3529795205569768,0.3778289450473618,-0.1784685774011858,-0.04004202257083391,-0.28573782369111567,1.5797350223501043,1.6151083221038973,-0.035373299753793
56,-1.226079596122832,-0.4186680027376717,-1.0133077986805255,-0.039153550961282986,0.11767423344192293,-0.22697690264543102,-0.03517279721244772,0.8455516067647435,0.8495277449203511,-0.0039761381556076
57,0.9766909280250262,-0.6183232873291642,-0.47844646847904343,0.3008067472216119,0.2360034244200362,0.09857112230038763,0.6638362718062992,1.0153270689111358,0.9837621767472585,0.031564892163877256
58,4.2882903957951415,-0.254944056370365,0.672699765943602,-0.3708715188643234,-0.34358026709665707,-0.25964168251416064,0.17499368614676772,0.74910425980389,0.7750517133323427,-0.025947453528452735
59,-0.6803933160694311,-1.2123436860133427,-0.38679620488470745,0.8302712545796245,-0.25608298460266327,-0.4221426247383744,-0.0439092152316836,3.3575760456051205,3.3399966685500413,0.01757937705507917
60,0.5385629914635018,1.6106194040175632,-2.114238029892158,-0.02541783930002684,0.9558079716974652,0.944319416463242,0.0014074348127310807,-2.323423185340395,-2.1451235829957236,-0.17829960234467146
61,3.919660423652425,2.001622202322105,-0.7831763242403177,-1.2779523340116696,-0.1585180820732914,-0.15307482740921294,0.1881526081972196,-1.68210134647379,-1.5583912687360217,-0.12371007773776821
62,-0.9533692500921624,0.10263605685352445,-1.4617345787769538,0.07364848366926097,0.34209176639995864,0.10175869584080728,-0.10719493680330641,-0.16131961502360848,-0.2420848797379344,0.08076526471432594
63,0.947627920200202,-0.07412303336487362,-0.9597451372376247,0.5112784547067422,0.0686963499139395,0.1427477362126945,0.6975760187385972,0.958049732114719,0.8745626386046317,0.08348709351008732
64,3.329778068070979,1.866832259710524,-0.847175867431472,-1.2058128890252302,0.07686250930775695,0.011808507658931893,0.20913381445284301,-2.1047640521752737,-2.0344213664023325,-0.07034268577294123
65,-0.9842098694976251,-0.20865748588166566,-1.1462346094456959,-0.343189590798818,0.5182779629206531,0.05326013307055452,-0.020938406273929847,-0.3070292067496939,-0.5300639339460516,0.22303472719635764
66,1.3336598760340812,-1.3261543522811479,0.0701896269730125,0.8871501791330304,0.2223462191744335,0.11963712414546125,0.37286532502998554,2.103504282091175,2.109427355683737,-0.005923073592561945
67,3.1757866309811518,2.2524549725574645,-1.0307226970252716,-0.7978470049456443,-0.14306435448495664,-0.01756308997059777,0.0023568264858894513,-0.9536121015489469,-1.1374142121085111,0.1838021105595642
68,-1.1757823276334358,-0.24045526104270853,-1.1955751222646316,0.18836952014741293,0.030073868087991274,-0.1925145211769299,-0.06004699420580028,0.8563972374169605,0.9016952643592394,-0.04529802694227891
69,0.46188593349251683,0.9643068664750459,-1.6959466139641601,-0.06376485901249078,0.694340063103801,0.6356950330120803,0.25755630541519153,-1.6201333219294116,-1.6005190549027788,-0.019614267026632826
70,3.497815181604022,2.2475606815809557,-0.9020312261390208,-1.172987123499538,-0.07765079263573417,-0.08159458906700802,-0.012293761005231812,-1.9514853433442252,-1.799270749547802,-0.15221459379642321
71,-1.159783290802348,-1.1118330114102253,-0.4133466537995968,0.08644090791029951,-0.061574365321073736,-0.47587039718339746,0.011357249489663171,2.6244610229523113,2.6148175833517957,0.009643439600515613
72,0.9005601662024925,-1.1326770535185562,-0.06519355886785347,0.3234941448383519,0.3442067665469163,0.07528255780017551,0.47681381147754115,1.4952946343915932,1.5070482657100728,-0.011753631318479618
73,3.772256139064162,0.060201869251565454,0.30845629572293304,-0.38767340837868325,-0.376457735457414,-0.24554555995895155,0.33581144905502247,0.5158394382352884,0.5426311040581189,-0.026791665822830435
74,-1.2970879452806139,-0.304425623477505,-1.1351991625679407,0.08565690504105791,0.04227929534967215,-0.23092041311169625,-0.09109358895823412,0.8538384180941392,0.8860162685073651,-0.03217785041322596
75,0.7287508645276451,-0.382002487955838,-0.7789083661782967,0.7959810071896256,-0.10619279745318244,0.01683098689731678,0.5686567221788378,1.6348038006723784,1.5860054556779242,0.048798344994454235
